arquivo_fonte,tipo_resposta,question_id,question,expected_question,context,llm_answer,answer_relevancy_score,answer_relevancy_reason,faithfulness_score,faithfulness_reason,contextual_relevancy_score,contextual_relevancy_reason,contextual_recall_score,contextual_recall_reason,correctness_score,correctness_reason,completeness_score,completeness_reason,geological_adequacy_score,geological_adequacy_reason,ontology_alignment_score,ontology_alignment_reason,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,exact_match,token_f1,eval_error
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1413,Qual é a condição que a hipótese c considera constante em toda a área?,a condição de obliqüidade,,A condição que a hipótese c considera constante em toda a área é a obliqüidade.,1.0,"The score is 1.00 because the answer stays fully focused on identifying the condition that the hipótese c assumes to be constant across the entire area, with no irrelevant statements. Great job keeping it directly relevant and precise.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected content for the input asking which condition hipótese c keeps constant across the area: both identify ""obliqüidade""/""condição de obliqüidade"". There is no factual contradiction or mistake; the only differences are harmless phrasing and capitalization, which should not be penalized.",1.0,"The actual output correctly identifies the essential element from the expected output: ""a condição de obliqüidade"". It preserves the key fact asked in the input—what hipótese c considers constant over the whole area—and adds only minimal rephrasing (""é a obliqüidade"") without changing meaning. There are no important omissions or contradictions.",1.0,"The actual output matches the expected geological concept exactly: it identifies ""obliqüidade"" as the condition kept constant across the area, which aligns with ""a condição de obliqüidade"". The terminology is appropriate and semantically coherent for the input, with no misuse of geological, stratigraphic, facies, or reservoir-related concepts.",1.0,"The actual output matches the expected geological concept directly: it identifies the condição considerada constante em toda a área as ""obliqüidade,"" which is semantically equivalent to ""a condição de obliqüidade."" It preserves the correct entity and relation from the input without introducing concept confusion, inverted roles, or domain misuse. The added phrasing is concise and does not alter the intended meaning.",0.29411764705882354,0.8333333333333334,0.4347826086956522,0.1875,0.6,0.2857142857142857,0.29411764705882354,0.8333333333333334,0.4347826086956522,0.0,0.31578947368421056,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1414,Qual é o nome da descontinuidade crustal?,"Arco de São Mateus,",,"O nome da descontinuidade crustal é ""Arco de São Mateus"".",1.0,"The score is 1.00 because the response is fully relevant to the question, directly addressing 'Qual é o nome da descontinuidade crustal?' with no irrelevant content. Great job keeping the answer focused and on-topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected content for the input asking ""Qual é o nome da descontinuidade crustal?"": both identify ""Arco de São Mateus"". There are no factual contradictions or mistakes relative to the expected output. The only differences are harmless wording and formatting (a full sentence and quotation marks versus the expected phrase with a trailing comma), which should not be penalized.",1.0,"The expected output contains a single essential element: the name ""Arco de São Mateus"" for the descontinuidade crustal. The actual output includes exactly that entity and relation, adding only a harmless explanatory phrase (""O nome da descontinuidade crustal é""). There are no omissions of important information from the expected output.",1.0,"The actual output matches the expected geological entity, identifying ""Arco de São Mateus"" as the descontinuidade crustal named in the test case. It uses appropriate domain wording for the input, with no misuse of geological terminology, stratigraphic concepts, or reservoir notions. The only minor difference is added sentence framing and quotation marks compared with the expected short form.",1.0,"The actual output is semantically aligned with the expected output: both identify the descontinuidade crustal as ""Arco de São Mateus"" for the given question ""Qual é o nome da descontinuidade crustal?"". It preserves the correct geological entity and role, with no concept confusion, inverted relation, or domain misuse. The only difference is added framing text (""O nome da descontinuidade crustal é""), which does not change the meaning.",0.5,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6153846153846153,0.5,1.0,0.6666666666666666,0.0,0.5714285714285715,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1414,Qual é o nome da descontinuidade crustal?,"Arco de São Mateus,",,Arco de São Mateus.,0.0,"The score is 0.00 because the answer does not identify the requested crustal discontinuity and instead gives ""Arco de São Mateus,"" which is irrelevant to the question. Since it fails to address the core request, the score cannot be higher.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected content exactly in meaning and factual substance for the input asking ""Qual é o nome da descontinuidade crustal?"" It correctly gives ""Arco de São Mateus""; the only difference is punctuation, since the expected output ends with a comma and the actual output ends with a period. This is a harmless formatting difference, not a factual contradiction or mistake.",1.0,"The essential entity in the expected output is the crustal discontinuity name, ""Arco de São Mateus"". The actual output provides the same name exactly, differing only by terminal punctuation from the expected output. Since all key content from the test case is present and concise wording should not be penalized, the response aligns fully.",1.0,"The actual output matches the expected geological entity exactly in substance: both identify the crustal discontinuity as ""Arco de São Mateus"". It uses appropriate geological terminology for the input and preserves the correct named feature. The only minor difference is punctuation, since the expected output includes a trailing comma, which does not affect the geological meaning or relation.",1.0,"The actual output matches the expected geological entity exactly in semantic content: both identify the descontinuidade crustal as ""Arco de São Mateus"". The only difference is missing trailing punctuation, which does not affect meaning, geological concept alignment, or entity identification. The response is concise but fully preserves the intended semantics for the given input.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1415,Qual é a idade do fragmento máfico?,"69,4 ± 1,3 Ma, geocro-nologicamente compatível",,"A idade do fragmento máfico é 69,4 ± 1,3 Ma.",1.0,"The score is 1.00 because the answer is fully relevant to the question about a idade do fragmento máfico, with no irrelevant statements. Great job staying completely on topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,0.8,"The actual output correctly gives the key age value from the expected output, ""69,4 ± 1,3 Ma"", and answers the input question directly. However, it omits the additional expected detail ""geocro-nologicamente compatível"", so it is not a full match to the expected output. There are no factual contradictions or clear factual mistakes relative to the test case.",0.7,"The actual output correctly includes the central fact requested in the input: the age of the fragmento máfico as 69,4 ± 1,3 Ma. However, it omits the important qualifier from the expected output, ""geocro-nologicamente compatível,"" which is an essential additional relation tied to that age. The response is concise and accurate on the numeric value, but it does not fully cover all essential expected content.",0.9,"The actual output correctly identifies the key geological result, giving the same age value as the expected output: 69,4 ± 1,3 Ma. It uses appropriate domain language for the question about the 'fragmento máfico' and is semantically coherent. However, it omits the expected interpretive qualifier 'geocro-nologicamente compatível', so it is slightly less complete than the expected geological characterization.",0.9,"The actual output correctly provides the key geological age value from the expected output, ""69,4 ± 1,3 Ma"", and answers the question directly about the fragmento máfico. It preserves the main geochronological meaning despite being concise. However, it omits the qualifier ""geocro-nologicamente compatível"", so it does not fully capture all expected semantic detail.",0.45454545454545453,0.5555555555555556,0.5,0.4,0.5,0.4444444444444445,0.45454545454545453,0.5555555555555556,0.5,0.0,0.5,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1415,Qual é a idade do fragmento máfico?,"69,4 ± 1,3 Ma, geocro-nologicamente compatível",,"A idade do fragmento máfico é de 69,4 ± 1,3 milhões de anos.",1.0,The score is 1.00 because the response is fully relevant to the question about a idade do fragmento máfico and includes no irrelevant statements—great job staying completely on topic.,,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,0.8,"The actual output correctly gives the key age value from the expected output: 69,4 ± 1,3 milhões de anos, which matches 69,4 ± 1,3 Ma in meaning for the question 'Qual é a idade do fragmento máfico?'. However, it omits the expected detail 'geocro-nologicamente compatível', so it is not a complete match. There are no factual contradictions or clear mistakes; the difference is mainly missing information rather than incorrect content.",0.8,"The actual output correctly includes the key fact from the expected output: the idade do fragmento máfico is 69,4 ± 1,3 Ma (rendered as 'milhões de anos'). However, it omits the important qualifier 'geocro-nologicamente compatível' from the expected output. Since the evaluation emphasizes covering all essential elements and penalizing omissions, this missing relation prevents a top score, even though the main age value is accurate and clearly stated.",1.0,"The response correctly uses geological/geochronological language for the question about the idade do fragmento máfico and preserves the key numerical result from the expected output: 69,4 ± 1,3 Ma, expressed equivalently as milhões de anos. It is semantically coherent and domain-appropriate, with no misuse of lithologic or stratigraphic concepts. The only omission is that it does not include the qualifier ""geocro-nologicamente compatível"" present in the expected output, but this is minor relative to the accurate age interpretation.",0.9,"The actual output correctly preserves the core geological semantics from the expected output by giving the age of the fragmento máfico as 69,4 ± 1,3 milhões de anos, which is semantically equivalent to 69,4 ± 1,3 Ma. It stays aligned with the entity and numerical value asked in the input. A small shortcoming is that it omits the qualifier ""geocro-nologicamente compatível,"" so it does not fully capture all expected contextual meaning.",0.26666666666666666,0.4444444444444444,0.33333333333333337,0.21428571428571427,0.375,0.2727272727272727,0.26666666666666666,0.4444444444444444,0.33333333333333337,0.0,0.3157894736842105,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1416,Qual é a sequência vulcanoclástica da Fm. Rio Doce?,Abrolhos,,"A sequência vulcanoclástica da Fm. Rio Doce está inter-relacionada com a Fm. Abrolhos e composta por arenitos meio a muito grossos, quartzozos, feldspáticos e silicificados.",0.5,"The score is 0.50 because the answer appears to address the Fm. Rio Doce, but it includes an irrelevant lithologic description of sandstone ('arenitos meio a muito grossos, quartzozos, feldspáticos e silicificados') instead of focusing on the 'sequência vulcanoclástica' asked in the input. So it is not higher due to this mismatch, but it is still at 0.50 because it remains at least partially related to the formation mentioned.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,0.2,"The expected output for the question ""Qual é a sequência vulcanoclástica da Fm. Rio Doce?"" is ""Abrolhos"", but the actual output gives a longer lithologic description and only says it is ""inter-relacionada com a Fm. Abrolhos"". This does not directly identify the sequência vulcanoclástica as Abrolhos and adds unsupported details about arenitos, making it misaligned with the expected answer and factually inconsistent in focus.",0.1,"The expected output for the question ""Qual é a sequência vulcanoclástica da Fm. Rio Doce?"" is the entity ""Abrolhos"". The actual output does mention ""Fm. Abrolhos"", which captures the key relation, but it adds unsupported lithologic details about arenitos, quartzozos, feldspáticos e silicificados that are not part of the expected answer. Because the response does not directly and cleanly identify the sequence as ""Abrolhos"" and instead reframes it with extra content, alignment is weak but not absent.",0.3,"The response uses some geological vocabulary appropriately (e.g., formação, arenitos, quartzozos, feldspáticos), but it does not align with the expected answer for the test case. The question asks which vulcanoclastic sequence corresponds to the Fm. Rio Doce, and the expected output is simply 'Abrolhos'. Instead, the output gives an unsupported lithologic description of the Fm. Rio Doce and only says it is 'inter-relacionada com a Fm. Abrolhos', which weakens the required stratigraphic relation. This mismatch in geological entity and interpretation significantly reduces alignment.",0.5,"The expected answer is the unit ""Abrolhos"", indicating the vulcanoclastic sequence of the Fm. Rio Doce. The actual output partially aligns by mentioning that the sequência vulcanoclástica da Fm. Rio Doce is inter-related with the Fm. Abrolhos, but it does not directly identify Abrolhos as the sequence and adds unrelated lithologic details about arenitos. This introduces geological role ambiguity and weakens semantic alignment with the concise expected output.",0.034482758620689655,1.0,0.06666666666666667,0.0,0.0,0.0,0.034482758620689655,1.0,0.06666666666666667,0.0,0.07692307692307693,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1416,Qual é a sequência vulcanoclástica da Fm. Rio Doce?,Abrolhos,,"A sequência vulcanoclástica da Fm. Rio Doce é composta por sedimentos terciários que, próximos às vulcânicas, encontram-se totalmente silicificados. Além disso, Raposo et al. descrevem rochas piroclásticas ácidas na região, relacionadas à ruptura do Atlântico Sul.",0.75,"The score is 0.75 because the answer appears to address the question about the sequência vulcanoclástica da Fm. Rio Doce, but it is not higher since it includes the irrelevant statement that the sequence is composed of ""sedimentos terciários,"" which shifts to a different sedimentary characterization instead of directly answering the vulcanoclastic sequence asked in the input.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,0.0,"The actual output does not match the expected output for the question about the sequência vulcanoclástica da Fm. Rio Doce. The expected answer is the specific term ""Abrolhos"", but the response gives a descriptive statement about ""sedimentos terciários"", ""silicificados"" rocks, and ""rochas piroclásticas ácidas"", which does not provide the required sequence name. This is a clear factual mismatch rather than a harmless wording difference.",0.0,"The expected output contains a single essential fact: the sequência vulcanoclástica da Fm. Rio Doce is ""Abrolhos"". The actual output does not mention Abrolhos at all and instead gives different geological details about sedimentos terciários, silicificação, and rochas piroclásticas ácidas. This misses the key entity required by the test case, so the response fails to cover the essential expected content.",0.2,"The response uses some geological terms appropriately, such as “silicificados”, “rochas piroclásticas ácidas” and the relation to volcanics, but it does not match the expected entity for the question. The expected output is the sequence name “Abrolhos”, while the actual output gives a descriptive statement about “sedimentos terciários” and regional volcanism in the Fm. Rio Doce. This introduces different geological relations and interpretations instead of identifying the correct vulcanoclastic sequence, so semantic alignment with the test case is very weak despite domain-like language.",0.0,"The expected answer is the specific sequence name ""Abrolhos"", but the actual output does not provide that entity. Instead, it describes silicified tertiary sediments and acidic pyroclastic rocks near the Fm. Rio Doce, introducing related geological context rather than identifying the requested vulcanoclastic sequence. This fails semantic alignment on the key geological entity for the input question.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1426,Qual foi a data de um fragmento mafico de uma rocha?,"69,4 ± 1,3 Ma",,"A datação Ar-Ar de um fragmento máfico indicou uma idade de 69,4 ± 1,3 Ma.",1.0,"The score is 1.00 because the response appears fully relevant to the question asked, with no irrelevant statements identified. Great job staying focused on the input.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,0.9,"The actual output matches the expected value exactly in content, giving the same age of 69,4 ± 1,3 Ma for the fragmento máfico. The only difference is extra wording ('A datação Ar-Ar... indicou uma idade de'), which is a harmless stylistic addition and does not introduce any factual contradiction for the given input.",1.0,"The actual output includes the essential expected content exactly: the age value and uncertainty, ""69,4 ± 1,3 Ma"", which directly answers the question about the date of the mafic fragment. The added context about ""datação Ar-Ar"" and ""indicou uma idade"" is extra but does not omit or alter any required element from the expected output.",0.9,"The response correctly uses geological terminology and concepts for the input, including a domain-appropriate dating method ('datação Ar-Ar') and the lithologic descriptor 'fragmento máfico'. It matches the expected geological interpretation by giving the same age value, 69,4 ± 1,3 Ma, with correct units and uncertainty. The main shortcoming is that it adds explanatory wording instead of returning only the expected value, but there is no misuse of geological concepts or relations.",1.0,"The actual output is semantically fully aligned with the expected output: it preserves the key geological result, the age '69,4 ± 1,3 Ma', for 'um fragmento máfico'. The added wording about 'datação Ar-Ar' and 'indicou uma idade' does not introduce any contradiction or role inversion, and it remains consistent with the geological meaning requested in the input.",0.2631578947368421,1.0,0.4166666666666667,0.2222222222222222,1.0,0.3636363636363636,0.2631578947368421,1.0,0.4166666666666667,0.0,0.4210526315789474,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1426,Qual foi a data de um fragmento mafico de uma rocha?,"69,4 ± 1,3 Ma",,"A datação Ar-Ar de um fragmento máfico indicou uma idade de 69,4 ± 1,3 Ma.",1.0,"The score is 1.00 because the response stayed fully focused on identifying the date of a mafic fragment of a rock, with no irrelevant statements. It directly addressed the input clearly and appropriately.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected result for the input asking for the date of a mafic fragment: it gives '69,4 ± 1,3 Ma', which is exactly the expected value. The added phrasing about 'datação Ar-Ar' and 'indicou uma idade' is a harmless wording difference and does not introduce any factual contradiction or mistake.",1.0,"The actual output includes the essential fact from the expected output: the age/date value ""69,4 ± 1,3 Ma"" for the ""fragmento máfico"" asked in the input. It preserves the key entity and measurement exactly, with only extra concise context (""A datação Ar-Ar... indicou uma idade de"") that does not omit or distort any required information.",0.9,"The response correctly uses domain-appropriate geological terminology for the question, including “datação Ar-Ar”, “fragmento máfico” and an age expressed in “Ma”, which aligns with the expected geological concept. It preserves the key expected entity and value, “69,4 ± 1,3 Ma”, without introducing incorrect lithologies, facies, stratigraphic terms, or reservoir concepts. The only shortcoming is that it adds explanatory wording instead of returning just the bare expected value.",1.0,"The actual output semantically matches the expected output by providing the same geological age, 69,4 ± 1,3 Ma, for the fragmento máfico da rocha. It stays aligned with the domain concept of datação and does not introduce any conflicting entity, class, or relation; adding ""A datação Ar-Ar ... indicou uma idade de"" is extra context but preserves the intended geological meaning.",0.2631578947368421,1.0,0.4166666666666667,0.2222222222222222,1.0,0.3636363636363636,0.2631578947368421,1.0,0.4166666666666667,0.0,0.4210526315789474,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1429,Como é chamada a descontinuidade crustal?,Arco de São Mateus,,A descontinuidade crustal é chamada de Arco de São Mateus.,0.0,"The score is 0.00 because the answer does not correctly identify the crustal discontinuity asked in the input and instead mentions ""Arco de São Mateus,"" which is irrelevant to the question. Since it fails to provide the expected term, such as the Moho/Mohorovičić discontinuity, it is not relevant enough to receive a higher score.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected output in meaning for the input ""Como é chamada a descontinuidade crustal?"", because it correctly identifies it as ""Arco de São Mateus"". The only difference is added framing (""A descontinuidade crustal é chamada de ...""), which is a harmless wording variation and not a factual contradiction.",1.0,"The expected output contains a single essential element: the name ""Arco de São Mateus"" as the descontinuidade crustal. The actual output fully includes that exact entity and preserves the correct relation by stating that the descontinuidade crustal is called ""Arco de São Mateus"". It adds no conflicting information, so despite being more verbose than the expected output, it covers all required content.",1.0,"The actual output matches the expected geological entity exactly by identifying the descontinuidade crustal as ""Arco de São Mateus"". It uses domain-appropriate geological wording (""descontinuidade crustal"") and introduces no incorrect lithologic, stratigraphic, facies, or reservoir concepts. The only minor difference is added sentence framing beyond the expected short label.",1.0,"The actual output semantically matches the expected output for the input 'Como é chamada a descontinuidade crustal?'. It correctly identifies the geological entity as 'Arco de São Mateus', preserving the intended concept and relation despite adding extra wording ('A descontinuidade crustal é chamada de ...'). There is no concept confusion, inversion, or domain misuse.",0.5,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6153846153846153,0.5,1.0,0.6666666666666666,0.0,0.5714285714285715,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1429,Como é chamada a descontinuidade crustal?,Arco de São Mateus,,"A descontinuidade crustal é chamada de ""Arco de São Mateus"".",1.0,"The score is 1.00 because the response directly answers ""Como é chamada a descontinuidade crustal?"" with no irrelevant information—clear, focused, and fully relevant.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected output in meaning and includes the key detail from the test case: the descontinuidade crustal is identified as ""Arco de São Mateus."" The extra phrasing (""A descontinuidade crustal é chamada de"") is only stylistic and does not introduce any factual contradiction or mistake relative to the expected output.",1.0,"The expected output contains a single essential element: the name of the descontinuidade crustal, ""Arco de São Mateus"". The actual output correctly provides that exact entity and relation in response to the input ""Como é chamada a descontinuidade crustal?"". Although phrased as a full sentence rather than just the name, it fully preserves the required content, so no important information is missing.",1.0,"The actual output exactly matches the expected geological entity, identifying the descontinuidade crustal as ""Arco de São Mateus"". It uses the domain term appropriately and is semantically coherent with the input, though it adds a full-sentence wrapper rather than just the entity name requested in the expected output.",1.0,"The actual output is semantically aligned with the expected output because it identifies the descontinuidade crustal as ""Arco de São Mateus,"" matching the expected geological entity exactly. It preserves the intended concept and relation from the input question, with only minor extra wording beyond the concise expected form.",0.5,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6153846153846153,0.5,1.0,0.6666666666666666,0.0,0.5714285714285715,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1430,Qual é a área das rochas piroclásticas ácidas encontradas na região nordeste de Minas Gerais?,75km de comprimento por 25km de largura,,A área das rochas piroclásticas ácidas na região nordeste de Minas Gerais é de 75 km de comprimento por 25 km de largura.,1.0,"The score is 1.00 because the answer is fully relevant to the question and stays focused on the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais, with no irrelevant statements. Great job keeping the response precise and on topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected content for the question about the área das rochas piroclásticas ácidas no nordeste de Minas Gerais, correctly giving 75 km de comprimento por 25 km de largura. The only differences are harmless wording and spacing ('A área ... é de' and spaces before 'km'), with no factual contradiction or mistake relative to the expected output.",1.0,"The response fully matches the essential expected content: it states the dimensions of the rochas piroclásticas ácidas in the região nordeste de Minas Gerais as 75 km de comprimento por 25 km de largura, which is exactly the key fact required by the expected output. The added framing sentence does not omit or alter any important information.",1.0,"The response aligns exactly with the expected dimensions for the rochas piroclásticas ácidas in the região nordeste de Minas Gerais, giving 75 km de comprimento por 25 km de largura. It uses appropriate geological terminology from the input without introducing incorrect lithologies, facies, stratigraphic terms, or reservoir concepts, and remains semantically coherent and domain-appropriate.",1.0,"The actual output matches the expected result semantically and preserves the key geological content from the input: it identifies the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais as 75 km de comprimento por 25 km de largura. It stays aligned with the expected entities and measurement relation, adds only minimal framing text, and introduces no concept confusion, inverted roles, or domain misuse.",0.20833333333333334,0.7142857142857143,0.3225806451612903,0.13043478260869565,0.5,0.20689655172413793,0.20833333333333334,0.7142857142857143,0.3225806451612903,0.0,0.3333333333333333,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1430,Qual é a área das rochas piroclásticas ácidas encontradas na região nordeste de Minas Gerais?,75km de comprimento por 25km de largura,,A área das rochas piroclásticas ácidas encontradas na região nordeste de Minas Gerais é de 75 km de comprimento por 25 km de largura.,1.0,"The score is 1.00 because the answer is fully relevant to the question and stays focused on the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais, with no irrelevant statements. Great job keeping it precise and on-topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected content exactly in meaning: it gives the área as 75 km de comprimento por 25 km de largura for the rochas piroclásticas ácidas na região nordeste de Minas Gerais. There are no factual contradictions or mistakes relative to the expected output. The only differences are harmless wording and formatting, such as adding a full sentence and spaces in '75 km' and '25 km'.",1.0,"The actual output fully matches the essential content of the expected output: it identifies the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais as 75 km de comprimento por 25 km de largura. It preserves the key facts, entities, and dimensions from the test case, with only harmless added phrasing.",0.9,"The response aligns very well with the expected geological content: it correctly identifies the dimensions of the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais as 75 km por 25 km, matching the expected output. It uses the geological term ""rochas piroclásticas ácidas"" appropriately and does not introduce incorrect lithologic, stratigraphic, or reservoir interpretations. A minor shortcoming is that it restates the answer in a full sentence and says ""área"" while providing comprimento e largura rather than an explicit area value, but this remains semantically coherent with the expected answer.",1.0,"The actual output matches the expected output semantically: it gives the same dimensions, 75 km de comprimento por 25 km de largura, for the área das rochas piroclásticas ácidas na região nordeste de Minas Gerais. It stays aligned with the geological entities and location in the input, adds only a harmless full-sentence framing, and introduces no concept confusion, relation inversion, or domain misuse.",0.2,0.7142857142857143,0.3125,0.125,0.5,0.2,0.2,0.7142857142857143,0.3125,0.0,0.3225806451612903,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,rag,1436,Qual a idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico?,"69,4 ± 1,3 Ma",,"A idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico é de 69,4 ± 1,3 Ma.",1.0,"The score is 1.00 because the answer is fully relevant to the question about the idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico, with no irrelevant statements; great job staying precise and on topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected geochronological age exactly on the key fact: ""69,4 ± 1,3 Ma"" for the fragmento máfico. There are no factual contradictions or mistakes relative to the expected output. The only difference is extra wording (""A idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico é de""), which is a harmless stylistic addition and does not change the meaning.",1.0,"The actual output includes the essential expected fact exactly: the geochronological age from Ar-Ar dating of the mafic fragment, given as 69,4 ± 1,3 Ma. It preserves the key value, uncertainty, and unit from the expected output, and the added sentence framing does not omit or alter any required information.",1.0,"The actual output matches the expected geochronological result exactly in content, stating the Ar-Ar age as 69,4 ± 1,3 Ma for a fragmento máfico. It uses appropriate geological terminology ('idade geocronológica', 'datação Ar-Ar', 'fragmento máfico') and preserves the correct unit and uncertainty, with no misuse of lithologic, stratigraphic, or reservoir concepts. The only difference is added sentence framing, which does not affect semantic alignment.",1.0,"The actual output matches the expected geological content exactly: it identifies the Ar-Ar geochronological age of the 'fragmento máfico' as 69,4 ± 1,3 Ma. It preserves the correct entity, method, and value with uncertainty, adding only a harmless full-sentence wrapper without changing the semantics.",0.23809523809523808,1.0,0.3846153846153846,0.2,1.0,0.33333333333333337,0.23809523809523808,1.0,0.3846153846153846,0.0,0.38095238095238093,
resultados/petrobras-4-0-com-ontologia-embeddingfirst/batch_f4d1f3cd-3f2e-41ca-b5af-611ea21bcf46-completo.csv,graphrag,1436,Qual a idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico?,"69,4 ± 1,3 Ma",,"A idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico é de 69,4 ± 1,3 milhões de anos.",1.0,"The score is 1.00 because the answer is fully relevant to the question about the idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico, with no irrelevant statements. Great job staying precise and on-topic.",,Skipped: empty context.,,Skipped: empty context.,,Skipped: empty context.,1.0,"The actual output matches the expected value for the input asking the idade geocronológica from datação Ar-Ar of a fragmento máfico: it gives 69,4 ± 1,3 milhões de anos, which is semantically equivalent to 69,4 ± 1,3 Ma. There are no factual contradictions or numerical errors; the only difference is wording and unit expansion, which is a harmless stylistic variation.",1.0,"The actual output correctly includes the essential geochronological age from the expected output: 69,4 ± 1,3 Ma, expressed equivalently as “69,4 ± 1,3 milhões de anos” for the fragmento máfico. It preserves the key numeric value and uncertainty requested by the input, with only added wording and unit expansion, so no important information is missing.",1.0,"The response matches the expected geochronological value exactly in substance: it gives 69,4 ± 1,3 milhões de anos, which is equivalent to 69,4 ± 1,3 Ma for the Ar-Ar dating of a máfico fragmento. It uses appropriate geological terminology such as “idade geocronológica” and “datação Ar-Ar,” with no misuse of lithologic, stratigraphic, facies, or reservoir concepts. The only minor difference is formatting/unit style versus the expected abbreviated form.",1.0,"The actual output matches the expected value semantically and preserves the key geological meaning: it states the geochronological age from Ar-Ar dating of a fragmento máfico as 69,4 ± 1,3 milhões de anos, which is equivalent to 69,4 ± 1,3 Ma. It stays aligned with the entities and relation in the input, with no concept confusion, inverted roles, or domain misuse; the only difference is wording expansion.",0.16666666666666666,0.8,0.27586206896551724,0.13043478260869565,0.75,0.22222222222222218,0.16666666666666666,0.8,0.27586206896551724,0.0,0.2608695652173913,
