question_id,question,expected_answer,answer,source_file,error
1353,Quais são os limites da Bacia do Espírito Santo?,"a sul com a Bacia de Campos, através do Alto de Vitória, e a norte com a Bacia de Mucuri","A Bacia do Espírito Santo está limitada por:

• Norte – Alto de Abrolhos, que a separa da Bacia de Mucuri (Jequitinhonha).  
• Sul – Alto de Vitória (ou Alto de Mabuya/Alves), que a separa da Bacia de Campos.  
• Oeste (setor em terra) – Embasamento cristalino do escudo sudeste–baiano, incluindo a faixa de cisalhamento Vitória–Colatina.  
• Leste – Quebra da plataforma continental e o talude atlântico, onde a bacia se abre para o oceano Atlântico Sul Ocidental.",input\georegis\dataset.json,
1390,O que poderia ser considerado compatível com a cinemática definida pelos outros elementos estruturais?,a condição de obliqüidade constante,"Considera-se compatível com a cinemática estabelecida pelos demais elementos qualquer componente que:

• compartilhe exatamente os mesmos nós dos elementos adjacentes;  
• não crie novos graus de liberdade nem introduza distorções relativas;  
• transmita às suas extremidades os mesmos deslocamentos e rotações que os elementos vizinhos.

Na prática, isso é obtido, por exemplo, com:

– corpos ou links rígidos (rigid links);  
– vínculos “master–slave” (multipoint constraints) que amarram os DOFs dos nós;  
– diafragmas rígidos de laje ou painéis de contraventamento modelados com nós coincidentes.

Todos esses artifícios impõem à peça os deslocamentos dos outros elementos sem alterar a distribuição de esforços, atendendo, portanto, ao requisito de compatibilidade cinemática.",input\georegis\dataset.json,
1391,O que sugere que a evolução direcional posterior à nucleação frontal da zona de falha desenvolva uma evolução direcional posterior à nucleação frontal?,secciona-mento da zona de falha de Perimbó,"O principal indício é a migração sistemática dos sinais de ruptura (micro-sismos, hipocentros, estrias e outros indicadores de dano) que, logo após a nucleação frontal, passam a alinhar-se e a propagar-se num mesmo sentido ao longo do plano de falha. Esse deslocamento ordenado mostra que, a partir do ponto de nucleação, a zona de falha não cresce mais de forma simétrica, mas sim se alonga preferencialmente naquela direção, caracterizando uma evolução direcional posterior à nucleação frontal.",input\georegis\dataset.json,
1398,Quais regimes produziriam uma rotação progressiva dos indicadores cinemáticos?,oblíquo ou transpressivo,"Ela ocorre nos regimes de fluxo não-coaxial, isto é, em cisalhamento simples (ou “general shear” com componente de vorticidade). Nesses regimes há rotação progressiva dos marcadores em torno do eixo normal ao plano de cisalhamento; já no puro cisalhamento (fluxo coaxial) essa rotação não acontece.",input\georegis\dataset.json,
1401,Qual é a base para quantificar o encurtamento?,"um marcador linear, paralelo à direção de compressão máxima","Usa-se o comprimento inicial (comprimento de referência, em repouso ou sem carga) como base. A partir dele calcula-se:

1. Encurtamento absoluto: ΔL = L₀ − L.  
2. Encurtamento relativo (deformação): ε = ΔL / L₀, normalmente expresso em porcentagem.

Portanto, a referência é sempre o comprimento original da peça, músculo ou material antes de qualquer contração ou carga.",input\georegis\dataset.json,
1402,Quais são os dois regimes que produziriam uma rotação progressiva dos indicadores cinemáticos?,oblíquo ou transpressivo,"A rotação progressiva dos indicadores cinemáticos ocorre apenas em regimes de deformação não-coaxial, ou seja:

1. Cisalhamento simples (simple shear);  
2. Cisalhamento geral (general shear, que combina cisalhamento simples com componente de cisalhamento puro).

No cisalhamento puro (regime coaxial) não há rotação progressiva dos marcadores.",input\georegis\dataset.json,
1406,Qual é a direção do vetor tectônico na primeira fase de deformação?,de SE para NW,"Na maioria dos estudos estruturais, a primeira fase de deformação é caracterizada por um vetor tectônico com direção predominante NE–SW.",input\georegis\dataset.json,
1407,O que sugere o seccionamento da zona de falha de Perimbó pelas falhas transcorrentes?,uma evolução direcional posterior à nucleação frontal da referida zona de falha,"Esse seccionamento indica que a Zona de Falha de Perimbó é mais antiga e foi posteriormente cortada e deslocada por eventos transcorrentes, revelando uma reativação tardia em regime cisalhante que fracionou e deslocou segmentos da falha original.",input\georegis\dataset.json,
1412,O que a hipótese b sugere que deveria ocorrer também?,uma dispersão dos valores de acamamento,Ela sugere que o mesmo efeito (ou relação) previsto para a condição principal deve também manifestar-se nas demais condições ou grupos comparáveis do estudo.,input\georegis\dataset.json,
1413,Qual é a condição que a hipótese c considera constante em toda a área?,a condição de obliqüidade,"Ela supõe que a precipitação (intensidade de chuva) é uniforme, ou seja, a mesma em todos os pontos da área considerada.",input\georegis\dataset.json,
1414,Qual é o nome da descontinuidade crustal?,"Arco de São Mateus,",Descontinuidade de Mohorovičić (Moho).,input\georegis\dataset.json,
1415,Qual é a idade do fragmento máfico?,"69,4 ± 1,3 Ma, geocro-nologicamente compatível","Aproximadamente 4,28 bilhões de anos.",input\georegis\dataset.json,
1416,Qual é a sequência vulcanoclástica da Fm. Rio Doce?,Abrolhos,"Da base para o topo, a sequência vulcanoclástica da Formação Rio Doce é normalmente descrita nos três subconjuntos abaixo.

1. Subsequência basal  
   • Brechas e tufobrechas vulcânicas maciças, com fragmentos líticos centimétricos a métricos, localmente acompanhadas de derrames basáltico-andesíticos.  
   • Interpretação: fluxos piroclásticos muito próximos da fonte e lahares primários.

2. Subsequência intermediária  
   • Camadas de tufos, lapilli-tufos e ignimbritos estratificados ou parcialmente soldadas, com níveis de cinza fina e queda de bombas.  
   • Interpretação: fase explosiva dominante, com produtos de queda e fluxos piroclásticos de média a longa distância.

3. Subsequência superior  
   • Arenitos e conglomerados vulcanogênicos retrabalhados, turbiditos e lahares secundários, intercalados por tufos finos.  
   • Interpretação: declínio da atividade vulcânica e transição para sedimentação essencialmente siliciclástica que encerra a formação.

A espessura total típica da sequência varia de 800 a 1 200 m, e a idade atribuída é Aptiano–Albiano (Cretáceo Inferior) na Bacia do Espírito Santo.",input\georegis\dataset.json,
1426,Qual foi a data de um fragmento mafico de uma rocha?,"69,4 ± 1,3 Ma","Não é possível responder sem saber a qual fragmento máfico específico você se refere, pois cada amostra pode ter uma idade diferente. Para determinar a data de um fragmento de rocha máfica, é necessário conhecer detalhes da amostra e o método de datação utilizado.",input\georegis\dataset.json,
1429,Como é chamada a descontinuidade crustal?,Arco de São Mateus,"A descontinuidade crustal é chamada de Descontinuidade de Mohorovičić, ou simplesmente Moho.",input\georegis\dataset.json,
1430,Qual é a área das rochas piroclásticas ácidas encontradas na região nordeste de Minas Gerais?,75km de comprimento por 25km de largura,A área mapeada dessas rochas é de cerca de 2 500 km² no nordeste de Minas Gerais.,input\georegis\dataset.json,
1436,Qual a idade geocronológica indicada pela datação Ar-Ar de um fragmento máfico?,"69,4 ± 1,3 Ma",A datação ^40Ar/^39Ar indica cerca de 79 ± 2 milhões de anos.,input\georegis\dataset.json,
1439,"O que controlaria os fenômenos neotectônicos, o padrão de drenagem e a circulação de fluidos na região?","a uma descontinuidade crustal denominada Arco de São Mateus,","Esses três elementos são essencialmente controlados pelo grande lineamento de falhas NE–SW (zona de cisalhamento/Lineamento Transbrasiliano) que corta a área: ele concentra o estresse tectônico (gerando atividade neotectônica), dita o encaixe e o desvio dos rios e funciona como conduto preferencial para a migração de fluidos subterrâneos.",input\georegis\dataset.json,
1440,Qual é a idade do fragmento máfico mencionado no texto?,"69,4 ± 1,3 Ma","Desculpe, não há informação suficiente para determinar a idade do fragmento máfico.",input\georegis\dataset.json,
1441,O que é a Fm. Rio Doce?,"arenitos médios a muito grossos, quartzozos, feldspáticos, com cores cinza-esverdeadas, maciços ou com estratificações cruzadas","“Fm. Rio Doce” é a sigla empregada em geologia para designar a Formação Rio Doce, uma unidade estratigráfica de idade quaternária (Pleistoceno–Holoceno) exposta na planície costeira associada ao delta do rio Doce, no norte do Espírito Santo (e áreas vizinhas do sul da Bahia). Trata-se de uma sucessão de sedimentos pouco consolidados – principalmente areias finas a médias, siltes, argilas, níveis orgânicos (turfas) e cascalhos – depositados em ambientes fluviais, deltaicos, lagunares e marinhos rasos durante a evolução recente do sistema deposicional do rio. Esses depósitos sustentam importantes aquíferos, influenciam a geomorfologia regional e constituem o substrato de grande parte das planícies e cordões litorâneos da região.",input\georegis\dataset.json,
1442,Como são os sedimentos da Fm. Rio Doce?,"mal selecionados, pouco lamosos e extremamente litificados, com os grãos cimentados por sílica criptocristalina","Os depósitos da Formação Rio Doce são dominados por:

• Arenitos médios a finos, bem a moderadamente selecionados, quartzo‐ricos, de coloração amarelada a avermelhada.  
• Intercalações subordinadas de siltitos e argilitos vermelhos a acastanhados.  
• Lentes ou níveis basais de conglomerados com clastos de quartzo e, localmente, fragmentos de rocha metamórfica.  
• Estruturas sedimentares frequentes: estratificação cruzada em escala métrica, laminação paralela, marcas de onda e canais erosivos, além de bioturbação pontual.  

Conjunto deposicional: sistema fluvial predominantemente trançado a entrelaçado, com pulsos de inundação em planície de inundação e eventuais influências deltaico-lacustres.",input\georegis\dataset.json,
1443,Qual é a direção das rochas piroclásticas ácidas mencionadas por Raposo et al.?,NE-SW,"Segundo Raposo et al., essas rochas piroclásticas ácidas apresentam direção NE–SW (nordeste-sudoeste).",input\georegis\dataset.json,
1445,Qual é a coluna de hidrocarbonetos constatada?,"255 m,",Foi constatada uma coluna de hidrocarbonetos de aproximadamente 470 metros.,input\georegis\dataset.json,
1446,O que foi adotado para identificar a constância dos reservatórios?,a subdivisão em zonas produtoras diferenciadas,Utilizou-se o coeficiente de variação (CV) das séries históricas de armazenamento; valores baixos de CV indicam maior constância dos reservatórios.,input\georegis\dataset.json,
1449,Qual é o tamanho da coluna de hidrocarbonetos constatada?,255 m,Não há dados suficientes para determinar o tamanho da coluna de hidrocarbonetos; seria preciso que você informasse o valor obtido na medição ou a fonte que o descreve.,input\georegis\dataset.json,
1451,Qual foi o valor preditivo de porosidade previsto?,7%,"Não foi fornecido nenhum valor preditivo de porosidade, portanto não é possível informar.",input\georegis\dataset.json,
1454,O que a PETROBRÁS descobriu com o poço pioneiro 1 - PRS - 4?,a acumulação de hidrocarbonetos do Campo de Tubarão,"Esse poço pioneiro revelou a presença de xisto betuminoso (folhelho pirobetuminoso) na Formação Irati, na Bacia do Paraná, dando origem ao aproveitamento do “xisto” em São Mateus do Sul (PR).",input\georegis\dataset.json,
1456,Onde as rochas do reservatório de Tubarão se encontram?,Guarujá Inferior,"As rochas do reservatório de Tubarão ocorrem na Bacia do Paraná, aflorando sobretudo no Sul do Brasil (Rio Grande do Sul, Santa Catarina e parte do Paraná) e estendendo-se também ao Paraguai e ao Uruguai.",input\georegis\dataset.json,
1458,Qual foi o valor preditivo de porosidade?,7%,Esse valor não foi informado.,input\georegis\dataset.json,
1464,O que a continuidade do processo de exploração permitiu identificar a constância?,reservatórios,"Ele possibilitou reconhecer a constância dos ventos e correntes marítimas (especialmente os ventos alísios e as correntes oceânicas), fundamentais para a navegação.",input\georegis\dataset.json,
1468,A que profundidade foram identificadas as rochas-reservatório do Campo de Tubarão?,a partir de -4 540 m,As rochas-reservatório do Campo de Tubarão foram identificadas a aproximadamente 2 800 m de profundidade.,input\georegis\dataset.json,
1469,Qual foi a coluna de hidrocarbonetos constatada no Campo de Tubarão?,255 m,No Campo de Tubarão constatou-se uma coluna de hidrocarbonetos de aproximadamente 110 metros.,input\georegis\dataset.json,
1471,"Quais códigos foram utilizados para os reservatórios da porção superior, média e inferior da acumulação no Campo de Tubarão?","B1, B2 e B3","Porção superior: TB-A  
Porção média: TB-B  
Porção inferior: TB-C",input\georegis\dataset.json,
1473,Em que profundidade foi identificada a seqüência carbonática Guarujá Inferior?,-4 540 m,Em torno de 5 000 m de profundidade.,input\georegis\dataset.json,
1474,Qual é a extensão da coluna de hidrocarbonetos encontrada no Campo de Tubarão?,255 m,A coluna de hidrocarbonetos do Campo de Tubarão tem cerca de 110 metros de espessura.,input\georegis\dataset.json,
1475,Quais são os valores preditivos de porosidade para as rochas-reservatório do Campo de Tubarão?,em torno de 7%,"Para o Campo de Tubarão, os modelos preditivos de porosidade para as rochas-reservatório indicam:

• Faixa esperada: 18 % – 32 %  
• Valor médio: ~24 %  
• Moda (valor mais frequente): ~26 %

Esses números correspondem à porosidade efetiva estimada para os arenitos turbidíticos que compõem o principal reservatório do campo.",input\georegis\dataset.json,
1476,Como os reservatórios do Campo de Tubarão foram subdivididos?,"Utilizaram-se os códigos B1, B2 e B3,","Eles foram divididos em quatro intervalos principais de arenitos, designados TUC-1, TUC-2, TUC-3 e TUC-4.",input\georegis\dataset.json,
1477,Qual é o termo usado para descrever a geologia das seqüências fanerozóicas ocorrentes dentro das fronteiras da Bacia do São Francisco?,Bacia Sanfranciscana,Chama-se de “cobertura fanerozóica” (ou “cobertura sedimentar fanerozóica”) da Bacia do São Francisco.,input\georegis\dataset.json,
1479,Quantas unidades cretácicas formam chapadas e tabuleiros na Bacia do São Francisco?,Três,"Duas: os grupos/ formações Areado e Urucuia, ambos de idade cretácica, que afloram sob a forma de chapadas e tabuleiros na Bacia do São Francisco.",input\georegis\dataset.json,
1482,Qual é o termo usado para descrever o registro geológico fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,Ele é denominado “cobertura fanerozóica” da Bacia do São Francisco.,input\georegis\dataset.json,
1485,Qual é a única seqüência erosional paleozóica que existe em toda a bacia?,O Grupo Santa Fé,"É a sequência glaciogênica do Grupo Itararé, do Carbonífero-Permiano.",input\georegis\dataset.json,
1487,Qual é o nome da seqüência fanerozóica da Bacia do São Francisco?,Bacia Sanfranciscana,Ela é denominada Sequência (ou Supersequência) Sanfranciscana.,input\georegis\dataset.json,
1489,Que tipo de ambiente tectônico prevalecia durante a sedimentação do Grupo Areado?,distensional,"Predominava um regime tectônico distensivo de rifte continental intracratônico, com subsidência controlada por falhas normais e desenvolvimento de meia-grábenes que abrigaram sistemas fluvio-lacustres.",input\georegis\dataset.json,
1493,Qual é o termo para o registro sedimentar fanerozóico da Bacia do São Francisco?,Bacia Sanfranciscana,Esse registro fanerozóico é denominado Sequência Sanfranciscana.,input\georegis\dataset.json,
1495,Qual foi o ambiente tectônico prevalente durante a sedimentação do Grupo Areado?,distensional,"A sedimentação do Grupo Areado ocorreu num ambiente de rifte continental, controlado por tectônica extensional intracratônica (fase sin-rifte inicial da Bacia Sanfranciscana).",input\georegis\dataset.json,
1497,Qual é o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas que eventualmente existiu na Bacia do São Francisco?,O Grupo Santa Fé,"O remanescente é o Grupo Una (aflorante na Chapada Diamantina, BA).",input\georegis\dataset.json,
1500,O que o Grupo Santa Fé representa na geologia da Bacia do São Francisco?,o único remanescente erosional paleozóico de coberturas intracratônicas mais amplas,"O Grupo Santa Fé é a porção mais antiga do registro sedimentar da Bacia do São Francisco; ele marca a fase inicial de instalação da bacia sobre o embasamento do Cráton do São Francisco, registrando os primeiros depósitos siliciclásticos (conglomerados, arenitos e pelitos) gerados em ambientes predominantemente continentais a transicionais para marinhos rasos.",input\georegis\dataset.json,
1501,Qual a natureza das três unidades cretácicas que formam chapadas e tabuleiros na Bacia do São Francisco?,de natureza continental,"São três grupos estratigráficos cretácicos:

1. Grupo Areado – sedimentos siliciclásticos continentais: arenitos fluviais, conglomerados e folhelhos/argilitos lacustres.
2. Grupo Mata da Corda – rochas vulcânicas básicas a intermediárias: derrames de basaltos/andesitos e material piroclástico.
3. Grupo Urucuia – arenitos quartzosos muito pouco cementados, de origem fluvial-eólica, com raras intercalações areno-argilosas.

Essas unidades, pela disposição sub-horizontal e pela resistência diferencial dos arenitos e basaltos, originam as chapadas e tabuleiros que caracterizam a morfologia da Bacia do São Francisco.",input\georegis\dataset.json,
1502,Qual o ambiente tectônico prevalente durante a sedimentação do Grupo Areado na Bacia do São Francisco?,distensional,"O Grupo Areado se acumulou em um contexto de subsidência térmica pós-rifte, típico de uma bacia sag intracratônica (tectonicamente estável, com deformação mínima e afundamento amplo e suave do embasamento).",input\georegis\dataset.json,
1506,O que os diamictitos/tilitos/fácies tilóides e folhelhos com dropstones basais do Grupo Santa Fé apontam?,para uma unidade crono-correlata aos sedimentos permocarboníferos glaciais do Grupo Itararé da Bacia do Paraná,"Eles registram deposição claramente ligada a condições glaciais: os diamictitos/tilitos (fácies tilóide) são sedimentos lançados e retrabalhados por geleiras, e os folhelhos com dropstones indicam gelo flutuante que liberou clastos à medida que derretia. Portanto, esses níveis basais do Grupo Santa Fé apontam para a ocorrência de um episódio de glaciação (glacio-continental a glacio-marinho) na área durante a sua sedimentação.",input\georegis\dataset.json,
1508,Em que ambiente tectônico ocorreu a sedimentação do Grupo Areado?,"distensional, provável reflexo intracontinental do quebramento do Supercontinente Gondwana","A deposição do Grupo Areado ocorreu num ambiente tectônico de rifte continental intracratônico (fase sin-rifte da Bacia Sanfranciscana, no início do Cretáceo).",input\georegis\dataset.json,
1542,O que não permite discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,as seções sísmicas disponíveis,"A resolução vertical dos dados sísmicos: os ciclos de 4ª e 5ª ordem têm espessuras menores que a espessura-de-sintonia da sísmica convencional, o que impede a identificação dos padrões de terminação dos refletores.",input\georegis\dataset.json,
1543,Quais são as duas ordens que não apresentam conteúdo de resolução suficientemente alto para permitir discriminar padrões de terminação de refletores sísmicos?,4a e 5a,As sequências de 4ª e 5ª ordem.,input\georegis\dataset.json,
1544,"Qual foi a dificuldade de rastrear os refletores e marcadores de um rollover para outro, principalmente no sentido dlp?",intensa halocinese,"Essencialmente, perdiam-se as correspondências porque, de um rollover para o outro, os refletores e marcadores:

1. Saíam momentaneamente do campo de visão e voltavam numa posição ligeiramente diferente, quebrando a continuidade temporal.
2. Sofriam deslocamentos ao longo do eixo DLP que, embora pequenos em espaço real, provocavam grande variação na projeção 2-D e na iluminação, mudando brilho e contorno do reflexo.
3. Eram geometricamente idênticos; sem “assinatura” própria, o algoritmo não conseguia saber qual esfera era qual depois de reaparecer.
4. Passavam por oclusões parciais (cabos, mãos, peças) justamente no ponto de giro, gerando lacunas de dados.
5. Dependiam de uma estimativa de pose que acumulava erro; quando o conjunto reaparecia, a predição já estava fora da tolerância de correspondência.

O resultado era perda do ID dos marcadores e reinicialização do rastreamento a cada rollover, tornando o acompanhamento no sentido DLP a parte mais crítica.",input\georegis\dataset.json,
1547,O que as seções sísmicas disponíveis não permitiram discriminar?,padrões de terminação de refletores sísmicos,As seções sísmicas disponíveis não permitiram discriminar com clareza as diferentes unidades/litologias estratigráficas presentes na área.,input\georegis\dataset.json,
1549,O que foi responsável pelo rastreamento dos refletores e marcadores de um rollover para outro?,intensa halocinese,"O rastreamento é feito por um sistema de captura de movimento óptico (conjunto de câmeras infravermelhas de alta velocidade, como os sistemas Vicon, Optitrack ou Qualisys) que identifica os refletores retrorrefletivos fixados no objeto/veículo e acompanha suas posições de um rollover ao outro.",input\georegis\dataset.json,
1551,O que foi dificultado para rastrear refletores e marcadores de um rollover para outro?,arcabouço estratigráfico de alta frequência,"Ele se tornou difícil porque, a cada novo rollover, muitos refletores e marcadores mudavam de posição ou ficavam parcialmente/totalmente ocultos em relação às câmeras, o que impedia que fossem identificados e correlacionados de um levantamento para o outro.",input\georegis\dataset.json,
1552,O que as seções sísmicas disponíveis não permitem discriminar?,padrões de terminação de refletores sísmicos,"Elas não permitem discriminar com segurança as diferentes litologias/fácies (isto é, distinguir os tipos de rocha ou unidades estratigráficas detalhadas).",input\georegis\dataset.json,
1555,O que foi dificultado para traçar sequências de alta frequência?,rastreamento dos refletores e marcadores,"A principal dificuldade foi a baixa resolução/taxa de amostragem dos instrumentos, que impediu registrar com clareza e, portanto, traçar as sequências de sinais de alta frequência.",input\georegis\dataset.json,
1556,Quais são os preceitos utilizados para a utilização de um arcabouço estratigráfico de alta frequência na Sequência A?,"Moderna Estratigrafia (Catunea-nu, 2006; Catuneanu et al. 2009, Hunt e Tucker, 1992; VanWagoner et al., 1988; Galloway, 1989; Posamentier e Allen, 1999)","Os principais preceitos adotados para construir e aplicar um arcabouço estratigráfico de alta frequência na Sequência A são:

1. Identificação de superfícies-chave  
   • Sequência limite (SB), superfície de inundação máxima (MFS) e superfície de regressão forçada (FSR).  
   • Reconhecimento de contactos abruptos, hiatos, retrabalhos ou mudanças bruscas de fácies nos testemunhos, perfis elétricos e sísmica.

2. Hierarquização de ciclos  
   • Definição de parassequências (5ª ordem) e conjuntos de parassequências (4ª ordem) dentro da sequência de 3ª ordem já mapeada.  
   • Uso de empilhamento progradacional, retrogradacional ou aggradacional para separar tratos de sistemas (LST, TST, HST, FSST).

3. Correlação de alta resolução  
   • Integração de perfis de raio gama, fotoelétrico, FMI e dados de testemunhos para amarrar as superfícies em escala de decímetro-metro.  
   • Ajuste à sísmica 3-D de alta resolução, garantindo continuidade lateral e coerência temporal.

4. Controle de tempo e calibração  
   • Aplicação de bioestratigrafia (nanofósseis, palinomorfos) ou datações radiométricas para amarrar cronoestratigrafia.  
   • Conversão para idade absoluta e cálculo de taxas de sedimentação.

5. Avaliação de acomodação versus suprimento sedimentar  
   • Construção de curvas de empilhamento (A/S ratio) para discriminar fases de criação ou redução de espaço de acomodação.  
   • Uso de espessuras isócronos (isopachs descompactados) e análise de subsidência/eustasia.

6. Validação de modelo deposicional  
   • Compatibilizar interpretação com Lei de Walther, direções de paleocorrente, fácies sísmicas e geometrias deposicionais.  
   • Ajuste iterativo com mapas de fácies, isópacos e atributos sísmicos para conferir coerência interna.

7. Integração multidisciplinar  
   • Cruzar petrofísica (porosidade, permeabilidade), geoquímica (TOC, biomarcadores) e dados de produção para testar o arcabouço como modelo de reservatório.  
   • Manter rastreabilidade de incertezas e versões do modelo.

Aplicando esses preceitos à Sequência A obtém-se um arcabouço que reflete ciclos de alta frequência (de dezenas a poucas centenas de milhares de anos), permitindo correlações finas, previsão de fácies e melhor caracterização petrofísica dos reservatórios contidos nessa sequência.",input\georegis\dataset.json,
1557,Por que a utilização de um arcabouço estratigráfico de alta frequência para a Sequência A foi dificultada?,"pelo difícil rastreamento dos refletores e marcadores de um rollover para outro, principalmente no sentido dlp, em um intervalo estratigráfico dominado por intensa halocinese","Porque a Sequência A apresenta registros incompletos e pouco resolvidos: hiatos erosivos, forte retrabalhamento e diagenização apagaram parte dos marcadores-chave, e a densidade/qualidade dos dados (perfis de poço e sísmica) não permite rastrear com segurança os ciclos de curta duração. Esses fatores impedem a identificação e correlação das superfícies deposicionais necessárias para construir um arcabouço estratigráfico de alta frequência.",input\georegis\dataset.json,
1558,O que as seções sísmicas disponíveis não apresentam para permitir discriminar padrões de terminação de refletores sísmicos na 4a e 5a ordens?,conteúdo de resolução suficientemente alto,"Elas não possuem resolução temporal/vertical (conteúdo de alta frequência) suficiente; sem essa resolução fina, os terminais dos refletores de 4ª e 5ª ordem não podem ser distinguidos.",input\georegis\dataset.json,
