question_id,question,status,expected_answer,answers.rag_answer,evaluation.rag.metrics.answer_relevancy.score,evaluation.rag.metrics.faithfulness.score,answers.graphrag_answer,evaluation.graph.answer_relevancy.score,evaluation.graph.faithfulness.score,total_graph_data_nodes,total_edges,total_ontology_valid_true
Medical-015f2cf7,How would you distinguish between a functional adenoma and a pheochromocytoma in a patient with an adrenal mass and high blood pressure?,SUCCESS,"A pheochromocytoma arises from the adrenal medulla and causes high blood pressure, while functional adenoma does not typically present with high blood pressure.","A functional adenoma does not typically cause high blood pressure, whereas a pheochromocytoma does. Therefore, in a patient with an adrenal mass and high blood pressure, the diagnosis is more likely pheochromocytoma.",,,"A pheochromocytoma arises from the adrenal medulla and typically causes high blood pressure (hypertension), while a functional adenoma usually does not cause elevated blood pressure. Therefore, in a patient with an adrenal mass and high blood pressure, pheochromocytoma is more likely than a functional adenoma.",,,13,17,2
Medical-01692d91,What systemic therapies are available for bladder cancer and what agents are commonly used?,SUCCESS,"Systemic therapy for bladder cancer includes chemotherapy (such as cisplatin-based regimens like ddMVAC), immunotherapy (checkpoint inhibitors like pembrolizumab, nivolumab, avelumab, and atezolizumab), and targeted therapies (enfortumab vedotin-ejfv, erdafitinib, and sacituzumab govitecan-hziy).","Systemic therapies for bladder cancer include chemotherapy (e.g., cisplatin-based regimens like ddMVAC), immunotherapy with checkpoint inhibitors (pembrolizumab, nivolumab, avelumab, atezolizumab), and targeted therapies (enfortumab vedotin-ejfv, erdafitinib, sacituzumab govitecan-hziy).",,,"Systemic therapies for bladder cancer include chemotherapy (commonly cisplatin-based regimens like ddMVAC), immunotherapy (checkpoint inhibitors such as pembrolizumab, nivolumab, avelumab, atezolizumab), and targeted therapies (agents like enfortumab vedotin-ejfv, erdafitinib, sacituzumab govitecan-hziy).",,,29,54,4
Medical-0170eecb,What are the main symptoms and typical clinical presentations of cutaneous squamous cell carcinoma?,SUCCESS,"CSCC typically presents as scaly patches, solid or misshapen skin lesions, and lesions that develop in areas of chronic wounds or scars.","The main symptoms and typical clinical presentations of cutaneous squamous cell carcinoma (CSCC) are scaly patches, solid or misshapen skin lesions, and lesions that can develop in areas of chronic wounds or scars.",,,"The main symptoms and typical clinical presentations of cutaneous squamous cell carcinoma (CSCC) are rough, scaly patches and solid or misshapen skin lesions—often developing in areas of chronic wounds or scars.",,,12,15,1
Medical-01abc791,Why is intestinal type adenocarcinoma more likely to benefit from targeted therapy compared to diffuse type?,SUCCESS,"Because intestinal type more often has mutations treatable with targeted therapy, while diffuse type is less common and lacks these features.","Intestinal type adenocarcinoma is more likely to benefit from targeted therapy because it often has mutations that are treatable with targeted therapy, whereas diffuse type lacks such treatable mutations.",,,Intestinal type adenocarcinoma is more likely to benefit from targeted therapy because it often has targetable mutations—genetic alterations that can be specifically treated by targeted therapies—whereas diffuse type adenocarcinoma generally lacks such mutations.,,,13,18,2
Medical-01e3a9ea,Why might a patient with a shiny bump and a history of radiation therapy require both imaging and biopsy for diagnosis?,SUCCESS,"Because radiation therapy is a risk factor for BCC and shiny bumps are a symptom, so both imaging and biopsy help confirm diagnosis.","A patient with a shiny bump and a history of radiation therapy needs both imaging and biopsy because these help confirm the diagnosis of basal cell carcinoma, for which the patient is at increased risk.",,,"A patient with a shiny bump and a history of radiation therapy may require both imaging and biopsy because these features suggest basal cell carcinoma, and both tests are needed to help confirm the diagnosis of this type of skin cancer.",,,15,20,2
Medical-01f113f7,What is stomach cancer?,SUCCESS,Stomach cancer is a type of cancer that arises in the stomach.,Stomach cancer is a type of cancer that arises in the stomach.,,,"Stomach cancer is a type of cancer that arises as a malignant tumor in the stomach, an organ in the digestive system.",,,10,12,2
Medical-01f6cee9,What is trimodal therapy in bladder cancer?,SUCCESS,"Trimodal therapy combines TURBT, chemotherapy, and radiation as a bladder-preserving approach.","Trimodal therapy in bladder cancer is a bladder-preserving approach that combines TURBT (transurethral resection of bladder tumor), chemotherapy, and radiation.",,,"Trimodal therapy in bladder cancer is a bladder-preserving approach that combines transurethral resection of bladder tumor (TURBT), chemotherapy, and radiation.",,,15,20,2
Medical-01f95b27,What are the recommended fertility preservation options for young adults undergoing colon cancer treatment?,SUCCESS,"Young adults should be counseled about fertility risks and offered options such as sperm banking, egg freezing, and ovarian tissue banking before colon cancer treatment.","Recommended fertility preservation options for young adults undergoing colon cancer treatment include sperm banking, egg freezing, and ovarian tissue banking.",,,"The recommended fertility preservation options for young adults undergoing colon cancer treatment are sperm banking, egg freezing, and ovarian tissue banking. Counseling about fertility risks should be provided before treatment.",,,15,21,1
Medical-020cc551,How does the presence of a BRCA1 mutation influence both risk assessment and treatment in HER2-negative breast cancer?,SUCCESS,BRCA1 mutation increases breast cancer risk and enables the use of PARP inhibitors for HER2-negative disease.,A BRCA1 mutation increases breast cancer risk and enables the use of PARP inhibitors as a treatment option for HER2-negative breast cancer.,,,"The presence of a BRCA1 mutation increases the risk of developing breast cancer and, in HER2-negative breast cancer, enables the use of PARP inhibitors as a targeted treatment option.",,,12,15,1
Medical-024819a8,What are the most significant risk factors for NSCLC according to current biomedical knowledge?,SUCCESS,"Major risk factors for NSCLC include tobacco smoking, exposure to second-hand smoke, radon, asbestos, arsenic, various metals, coal smoke, soot, silica, diesel fumes, and air pollution.","The most significant risk factors for NSCLC are tobacco smoking, second-hand smoke, radon, asbestos, arsenic, various metals, coal smoke, soot, silica, diesel fumes, and air pollution.",,,"The most significant risk factors for non-small cell lung cancer (NSCLC) are tobacco smoking, exposure to second-hand smoke, radon, asbestos, arsenic, various metals, coal smoke, soot, silica, diesel fumes, and air pollution.",,,23,43,3
Medical-024ef7a1,What are the main subtypes of NSCLC and how do their cellular origins differ?,SUCCESS,"The main subtypes of NSCLC are adenocarcinoma, squamous cell carcinoma, and large cell carcinoma, each arising from different lung cell types including mucus-producing alveolar cells, bronchial lining cells, and large cells throughout the airways.","The main subtypes of NSCLC are adenocarcinoma (from mucus-producing alveolar cells), squamous cell carcinoma (from bronchial lining cells), and large cell carcinoma (from large cells throughout the airways). Their cellular origins differ based on the type of airway cell from which they arise.",,,"The main subtypes of non-small cell lung cancer (NSCLC) are adenocarcinoma, squamous cell carcinoma, and large cell carcinoma. Adenocarcinoma arises from mucus-producing alveolar cells, squamous cell carcinoma arises from bronchial lining cells, and large cell carcinoma arises from large cells found throughout the airways.",,,15,24,1
Medical-0255e97b,"Transform the core clinical practice facts into a public health advisory warning about stomach cancer, emphasizing risk factors, early detection, and the importance of diagnostic evaluation for at-risk populations.",SUCCESS,"**Public Health Advisory: Stomach Cancer Awareness and Early Detection**

Stomach cancer is a serious disease arising from the lining of the stomach, with most cases being adenocarcinomas. Individuals with a family history of stomach cancer or infection with H. pylori are at increased risk. Early-stage stomach cancer may not cause symptoms or may present as an ulcer or mass. Early detection is critical, as cancer confined to the stomach’s mucosa is more treatable. We urge individuals with risk factors or persistent stomach symptoms to seek medical evaluation, which may include endoscopy, imaging, and biopsy. Genetic risk testing and biomarker analysis may be recommended for those with a family history. Public health efforts should focus on awareness of risk factors, timely diagnosis, and appropriate follow-up.","**Public Health Advisory: Stomach Cancer Awareness**

Stomach cancer, most often an adenocarcinoma, can develop with few or no early symptoms. Individuals with a family history of stomach cancer or infection with H. pylori are at increased risk. Early detection greatly improves outcomes, especially when cancer is limited to the stomach lining.

**Key Risk Factors:**
- Family history of stomach cancer
- Helicobacter pylori (H. pylori) infection

**Early Detection & Action:**
- Even without symptoms, at-risk individuals should seek medical evaluation.
- Persistent stomach symptoms (such as ulcers, unexplained pain, or masses) warrant prompt assessment.
- Diagnostic testing may include endoscopy, imaging, and biopsy; genetic testing may be advised for those with a family history.

**Public Health Message:**  
Awareness of risk factors, early diagnosis, and timely medical evaluation can save lives. If you are at increased risk or have ongoing stomach symptoms, consult your healthcare provider promptly.",,,"**Public Health Advisory: Stomach Cancer**

Stomach cancer is a serious disease that starts from the lining of the stomach. Major risk factors include infection with Helicobacter pylori (H. pylori) and a family history of stomach cancer. In early stages, stomach cancer may not cause symptoms or may present with symptoms similar to ulcers or a stomach mass.

**If you have a family history of stomach cancer or persistent stomach symptoms (such as long-lasting pain, discomfort, or unexplained weight loss), you are at higher risk.**

Early detection provides the best chance for successful treatment. If you belong to an at-risk group or experience ongoing stomach issues, seek medical evaluation right away. Diagnosis may involve endoscopy, imaging, biopsy, and possibly genetic or biomarker testing.

Increasing awareness of risk factors and the importance of timely diagnosis can save lives. Don’t ignore persistent stomach symptoms—early evaluation is key.",,,36,67,3
Medical-025c325c,Which symptoms and risk factors would prompt early diagnostic evaluation for bladder cancer?,SUCCESS,"Blood in urine, frequent urination, and risk factors like smoking and chemical exposure should prompt early diagnostic evaluation.","Symptoms and risk factors that would prompt early diagnostic evaluation for bladder cancer are: blood in urine, frequent urination, smoking, and chemical exposure.",,,"Symptoms and risk factors that would prompt early diagnostic evaluation for bladder cancer include: blood in urine (hematuria), frequent urination, smoking (tobacco use), and chemical exposure.",,,14,20,2
Medical-02d254bc,"For which stages of cervical cancer is surgery the primary treatment, and when is chemoradiation preferred?",SUCCESS,"Surgery is primary for early-stage cervical cancer, while chemoradiation is preferred for locally advanced stages.","Surgery is the primary treatment for early-stage cervical cancer, while chemoradiation is preferred for locally advanced stages.",,,Surgery is the primary treatment for early-stage cervical cancer. Chemoradiation is preferred for locally advanced stages of cervical cancer.,,,13,18,1
Medical-032223d5,Why might a patient with a stomach mass and positive family history undergo genetic risk testing in addition to biopsy?,SUCCESS,Because family history is a genetic risk factor and diagnosis requires both tissue confirmation and risk assessment.,"A patient with a stomach mass and positive family history undergoes genetic risk testing in addition to biopsy because family history is a genetic risk factor; genetic testing assesses inherited cancer risk, while biopsy confirms diagnosis.",,,"A patient with a stomach mass and positive family history undergoes genetic risk testing in addition to biopsy because family history is a genetic risk factor, and genetic risk testing assesses inherited risks, aiding in diagnosis and risk assessment beyond tissue confirmation.",,,23,33,4
Medical-03388322,Which biomarker may guide immunotherapy use in breast cancer?,SUCCESS,PD-L1 expression may guide immunotherapy use.,PD-L1 expression.,,,PD-L1 expression is the biomarker that may guide immunotherapy use in breast cancer.,,,11,12,1
Medical-03451b65,"What is the recommended management for a small, noninvasive papillary thyroid carcinoma found to be less than 1 cm with no lymph node involvement?",SUCCESS,Active surveillance or lobectomy are recommended management options.,Recommended management options are active surveillance or lobectomy.,,,"The recommended management options for a small, noninvasive papillary thyroid carcinoma less than 1 cm with no lymph node involvement are active surveillance and lobectomy.",,,10,12,1
Medical-038b92bd,What screening method is used for cervical cancer?,SUCCESS,Pap smear is used for cervical cancer screening.,The screening method used for cervical cancer is the Pap smear.,,,The screening method used for cervical cancer is the Pap smear.,,,11,12,1
Medical-03a82e56,What are the main subtypes of ovarian cancer and how are related cancers managed?,SUCCESS,"Ovarian cancer consists primarily of epithelial and non-epithelial subtypes, with high-grade serous and high-grade endometrioid carcinomas being most common, and related cancers such as primary peritoneal and fallopian tube cancer are managed similarly to ovarian cancer.","The main subtypes of ovarian cancer are epithelial and non-epithelial, with high-grade serous carcinoma and high-grade endometrioid carcinoma being common epithelial subtypes. Related cancers such as primary peritoneal cancer and fallopian tube cancer are managed similarly to ovarian cancer.",,,The main subtypes of ovarian cancer are epithelial (especially high-grade serous carcinoma and high-grade endometrioid carcinoma) and non-epithelial. Related cancers such as primary peritoneal cancer and fallopian tube cancer are managed similarly to ovarian cancer.,,,15,26,2
Medical-03cb5164,Name additional symptoms of bladder cancer.,SUCCESS,"Other symptoms include frequent urination, urgency, painful urination, and back pain.","Additional symptoms of bladder cancer include frequent urination, urgency, painful urination, and back pain.",,,"Additional symptoms of bladder cancer include frequent urination, urgency, painful urination, and back pain.",,,12,18,1
Medical-04249246,Is imaging sometimes used in the diagnosis of BCC?,SUCCESS,Imaging may be used in the diagnosis of BCC.,"Yes, imaging may be used in the diagnosis of BCC.",,,"Yes, imaging is sometimes used in the diagnosis of BCC (bas",,,9,9,1
Medical-0429f83c,What is included in the management of BCC recurrence?,SUCCESS,Management of recurrence involves treatment options based on risk and recurrence.,Management of BCC recurrence includes selecting treatment options based on the risk and recurrence of the basal cell carcinoma.,,,The management of BCC (basal cell carcinoma) recurrence includes treatment options that are tailored to the patient based on risk and recurrence patterns. These treatment options are types of medical interventions designed to manage the reoccurrence of BCC after initial treatment.,,,15,20,2
Medical-042aa09a,What is the preferred radiation technique for anal cancer?,SUCCESS,IMRT is the preferred radiation technique.,IMRT is the preferred radiation technique for anal cancer.,,,The preferred radiation technique for anal cancer is IMRT (Intensity Modulated Radiation Therapy).,,,9,9,1
Medical-048eef0e,"You are a colorectal surgeon receiving a referral for a 45-year-old patient newly diagnosed with Stage 3 colon adenocarcinoma. Based on the clinical practice guideline, draft a surgical and perioperative management plan, including diagnostic confirmation, surgical intervention, adjuvant therapy, biomarker testing, and postoperative surveillance.",SUCCESS,"Upon referral of the patient with Stage 3 colon adenocarcinoma, I would first confirm the diagnosis and staging with a colonoscopy and biopsy, supplemented by CT scan with contrast to assess for nodal involvement and distant metastases. Preoperative blood tests, including CBC, chemistry profile, and CEA, would be obtained for baseline assessment. All colon cancers should undergo testing for mismatch repair deficiency (dMMR) or microsatellite instability-high (MSI-H) to guide postoperative therapy. The primary surgical approach would be a colectomy to remove the cancerous segment of the colon, with en bloc resection of adjacent lymph nodes. Intraoperatively, if primary anastomosis is not possible, a colostomy may be required. After recovery, adjuvant chemotherapy—typically FOLFOX or CAPEOX—should be initiated. Postoperative surveillance will include regular colonoscopy, CEA testing, and CT scans. The patient should also be counseled on genetic risk factors and offered referral to genetic counseling if appropriate.","**Surgical and Perioperative Management Plan:**

1. **Diagnostic Confirmation**  
   - Confirm diagnosis and stage by colonoscopy with biopsy.  
   - Obtain a contrast-enhanced CT scan of chest, abdomen, and pelvis to assess nodal involvement and rule out distant metastases.  
   - Blood tests: CBC, chemistry panel, and carcinoembryonic antigen (CEA).

2. **Biomarker Testing**  
   - Test tumor tissue for mismatch repair deficiency (dMMR) or microsatellite instability-high (MSI-H) to guide adjuvant therapy decisions.

3. **Surgical Intervention**  
   - Proceed with segmental colectomy to remove the tumor-bearing colon.  
   - Perform en bloc resection of adjacent lymph nodes (minimum 12 nodes).  
   - If a safe primary anastomosis is not feasible, create a colostomy.

4. **Adjuvant Therapy**  
   - After postoperative recovery, initiate adjuvant chemotherapy (typically FOLFOX or CAPEOX), tailored by dMMR/MSI-H testing result.

5. **Genetic Counseling**  
   - Counsel regarding potential hereditary risk (especially at age 45) and offer referral to genetic counseling if appropriate.

6. **Postoperative Surveillance**  
   - Schedule regular colonoscopy (within 1 year, then as indicated), CEA every 3–6 months for 5 years, and periodic CT scans per guidelines.

This plan is based on current clinical practice guidelines for Stage 3 colon cancer.",,,"**Surgical and Perioperative Management Plan for 45-year-old with Stage 3 Colon Adenocarcinoma:**

1. **Diagnostic Confirmation:**
   - Confirm diagnosis and staging by colonoscopy with biopsy.
   - Obtain contrast-enhanced CT scan to assess nodal involvement and rule out distant metastases.
   - Check baseline bloodwork: CBC, chemistry profile, CEA.

2. **Biomarker Testing:**
   - Test tumor tissue for mismatch repair deficiency (dMMR) or microsatellite instability-high (MSI-H) to guide postoperative therapy.
   - Refer for genetic counseling if indicated.

3. **Surgical Intervention:**
   - Perform colectomy to remove the cancerous colon segment.
   - Conduct en bloc resection of adjacent lymph nodes.
   - If primary anastomosis is not feasible, create a colostomy.

4. **Adjuvant Therapy:**
   - After surgical recovery, initiate adjuvant chemotherapy (FOLFOX or CAPEOX), regimen influenced by biomarker results.

5. **Postoperative Surveillance:**
   - Regular follow-up with colonoscopy, CEA testing, and CT scans to monitor for recurrence.

This plan is based on current clinical practice guidelines.",,,37,70,5
Medical-04a90969,Which types of polyps rarely become cancerous in the colon?,SUCCESS,Hyperplastic and inflammatory polyps rarely become cancer.,Hyperplastic polyps and inflammatory polyps rarely become cancerous in the colon.,,,Hyperplastic polyps and inflammatory polyps rarely become cancerous in the colon.,,,12,16,1
Medical-04e27815,Which anatomical sites are included for esophageal cancer in general?,SUCCESS,Esophagus and esophagogastric junction are included.,The anatomical sites included for esophageal cancer are the esophagus and the esophagogastric junction.,,,The anatomical sites included for esophageal cancer are the esophagus and the esophagogastric junction.,,,10,12,1
Medical-04e9f25b,Which imaging modalities are used both for staging and surveillance in cervical cancer management?,SUCCESS,"CT scan, MRI, PET/CT, and transvaginal ultrasound are used for staging and can be used for surveillance imaging as indicated.","CT scan, MRI, PET/CT, and transvaginal ultrasound are used for both staging and surveillance in cervical cancer management.",,,"CT scan, MRI, PET/CT, and transvaginal ultrasound are imaging modalities used both for staging and surveillance in cervical cancer management.",,,17,32,3
Medical-04fc1c61,"How does the age of a patient influence the management of ALL, and which patient populations are most commonly affected?",SUCCESS,"Age influences treatment choices, and ALL is most common in children but also affects adolescents, young adults, and adults.","The age of a patient influences treatment choices for ALL. ALL is most common in children, but it also affects adolescents, young adults, and adults.",,,"The age of a patient influences management of Acute Lymphoblastic Leukemia (ALL) because treatment choices vary by age group. ALL is most common in children but also affects adolescents, young adults, and adults; therapy selections are tailored according to the patient's age.",,,16,23,1
Medical-0535a6b1,What tissue surrounds the muscle layer in the bile duct and gallbladder?,SUCCESS,Perimuscular fibrous tissue surrounds the muscle layer.,Perimuscular fibrous tissue surrounds the muscle layer in the bile duct and gallbladder.,,,Perimuscular fibrous tissue surrounds the muscle layer in the bile duct and gallbladder.,,,12,17,1
Medical-056be573,What are the two major subtypes of stomach adenocarcinoma?,SUCCESS,The two major subtypes are intestinal type adenocarcinoma and diffuse type adenocarcinoma.,The two major subtypes of stomach adenocarcinoma are intestinal type adenocarcinoma and diffuse type adenocarcinoma.,,,The two major subtypes of stomach adenocarcinoma are intestinal type adenocarcinoma and diffuse type adenocarcinoma.,,,10,12,1
Medical-056e1e60,"If a patient with pancreatic ductal adenocarcinoma has chronic pancreatitis and a family history of melanoma, what are their risk factors and what additional testing should be considered?",SUCCESS,"Chronic pancreatitis and family history of melanoma are risk factors, and genetic testing should be considered to assess for hereditary syndromes.","Risk factors: chronic pancreatitis and family history of melanoma.  
Additional testing: genetic testing to assess for hereditary syndromes.",,,The patient's risk factors for pancreatic ductal adenocarcinoma are chronic pancreatitis and a family history of melanoma. Additional testing that should be considered is genetic testing to assess for hereditary syndromes.,,,16,20,2
Medical-0591c484,What defines early-stage stomach cancer?,SUCCESS,Early-stage stomach cancer is confined to the mucosa and is not present in lymph nodes.,Early-stage stomach cancer is defined as cancer confined to the mucosa and not present in lymph nodes.,,,Early-stage stomach cancer is defined by being confined to the mucosa (the innermost layer of the stomach wall) and not involving the lymph nodes.,,,10,12,1
Medical-05ba3aaa,What is the role of a registered dietitian in pancreatic cancer care?,SUCCESS,A registered dietitian is part of the care team for pancreatic cancer.,"A registered dietitian in pancreatic cancer care helps manage nutrition, addresses side effects affecting eating, and supports patients in maintaining strength and body weight during treatment.",,,"A registered dietitian is part of the care team for pancreatic cancer, providing specialized nutrition support as a healthcare professional to help manage the disease.",,,11,12,1
Medical-05f3bf13,What are the main subtypes of glioma and how are they classified by grade and biomarkers?,SUCCESS,"The main subtypes of glioma are astrocytoma, oligodendroglioma, and glioblastoma, which are classified by histology, grade (with grades 1 and 2 as low-grade and grades 3 and 4 as high-grade), and biomarkers such as IDH mutation.","The main subtypes of glioma are astrocytoma, oligodendroglioma, and glioblastoma. Gliomas are classified by histology, grade (grades 1-2: low-grade; grades 3-4: high-grade), and biomarkers such as IDH mutation.",,,"The main subtypes of glioma are astrocytoma, oligodendroglioma, and glioblastoma. Gliomas are classified by tumor grade (grades 1–2 are low-grade, grades 3–4 are high-grade) and by molecular biomarkers such as IDH mutation status.",,,20,39,3
Medical-06055fa9,How does the TNM system integrate with tumor grade to determine the stage of primary bone cancer?,SUCCESS,The stage of primary bone cancer is determined by combining TNM scores and tumor grade.,The TNM system integrates with tumor grade to determine the stage of primary bone cancer by using both the TNM scores and tumor grade together; both are necessary factors for establishing the overall stage.,,,"The TNM system and tumor grade are both used together to determine the stage of primary bone cancer: TNM scores describe the extent of cancer spread, while tumor grade shows how abnormal the cancer cells are. Both factors are integrated to classify and stage primary bone cancer.",,,13,15,1
Medical-06384900,Which cancer subtype starts specifically in B cells?,SUCCESS,Cutaneous B-cell lymphoma (CBCL) starts in B cells.,Cutaneous B-cell lymphoma (CBCL) starts specifically in B cells.,,,Medical: Cutaneous B-cell lymphoma (CBCL) is the cancer subtype that starts specifically in B cells.,,,10,11,2
Medical-06892ea0,When is lobectomy considered for thyroid cancer?,SUCCESS,"Lobectomy is an option for small, low-risk differentiated thyroid cancers.","Lobectomy is considered for small, low-risk differentiated thyroid cancers.",,,"Lobectomy is considered for thyroid cancer when the tumor is small, low-risk, and well-differentiated.",,,11,17,1
Medical-06ba718a,"What are the typical symptoms and signs of thyroid cancer, especially when nodules are large?",SUCCESS,"Typical symptoms of thyroid cancer, especially with large nodules, include a visible neck lump, neck pain, voice changes, trouble breathing, and problems swallowing.","Typical symptoms and signs of thyroid cancer, especially when nodules are large, include a visible neck lump, neck pain, voice changes, trouble breathing, and problems swallowing.",,,"The typical symptoms and signs of thyroid cancer, especially when nodules are large, include a visible neck lump, neck pain, changes in voice, trouble breathing, and problems swallowing. These symptoms are often due to the tumor compressing nearby structures in the neck.",,,14,23,2
Medical-06ecaea9,Which two lifestyle factors increase the risk of head and neck cancer?,SUCCESS,Tobacco and alcohol use are risk factors for head and neck cancer.,Tobacco use and alcohol use.,,,The two lifestyle factors that increase the risk of head and neck cancer are tobacco use and alcohol use.,,,11,14,2
Medical-06ecb1df,What are some risk factors for developing ALL?,SUCCESS,Risk factors for ALL include certain genetic syndromes and family history.,Some risk factors for developing ALL include certain genetic syndromes and a family history of ALL.,,,Some risk factors for developing acute lymphoblastic leukemia (ALL) include certain genetic syndromes and a family history of the disease.,,,10,12,1
